transaction_id,customer_id,account_number,customer_name,timestamp,amount,merchant,merchant_category,payment_channel,transaction_type,country,city,state,device_type,ip_address,risk_score,is_fraud
TXN-108440,CUST-1237,ACC-4880176825,Customer 237,2026-05-03 08:27:55,12385.68,Flipkart Retail,Shopping,ATM,Transfer,India,Mumbai,Maharashtra,MacBook Pro,49.206.12.74,5,0
TXN-102472,CUST-1158,ACC-7371573279,Customer 158,2026-05-03 08:32:53,2874.23,Airtel Pay,Utilities,UPI,Transfer,India,Kolkata,West Bengal,Android Tablet,192.168.1.198,1,0
TXN-109698,CUST-1033,ACC-8385972235,Customer 33,2026-05-03 08:37:29,1830.95,Apollo Pharmacy,Healthcare,UPI,Purchase,India,Bengaluru,Karnataka,Android Tablet,223.189.43.211,23,0
TXN-105857,CUST-1373,ACC-4569592370,Customer 373,2026-05-03 08:38:42,308.75,Apollo Pharmacy,Healthcare,UPI,Purchase,India,Ahmedabad,Gujarat,Windows Desktop,103.45.21.252,10,0
TXN-100354,CUST-1067,ACC-3281169403,Customer 67,2026-05-03 08:48:42,3837.37,Reliance Digital,Electronics,UPI,Withdrawal,India,Mumbai,Maharashtra,Android Tablet,103.45.21.231,21,0
TXN-107733,CUST-1169,ACC-6339955011,Customer 169,2026-05-03 08:54:00,13625.76,Uber India,Travel,ATM,Withdrawal,India,New Delhi,Delhi,Windows Desktop,103.45.21.180,23,0
TXN-102766,CUST-1107,ACC-7049001493,Customer 107,2026-05-03 08:57:53,6159.39,Amazon India,Shopping,UPI,Bill Payment,India,Kolkata,West Bengal,MacBook Pro,223.189.43.101,25,0
TXN-101793,CUST-1026,ACC-4246059658,Customer 26,2026-05-03 09:04:31,6042.17,Apollo Pharmacy,Healthcare,ATM,Purchase,India,Pune,Maharashtra,Samsung Galaxy S24,103.45.21.180,20,0
TXN-100761,CUST-1393,ACC-3778416511,Customer 393,2026-05-03 09:08:12,6597.4,Uber India,Travel,POS,Transfer,India,Chennai,Tamil Nadu,MacBook Pro,223.189.43.142,12,0
TXN-109354,CUST-1166,ACC-8387664437,Customer 166,2026-05-03 09:11:37,476.88,Taj Hotels,Hospitality,UPI,Purchase,India,Ahmedabad,Gujarat,Android Tablet,192.168.1.25,25,0
TXN-103349,CUST-1151,ACC-9410288290,Customer 151,2026-05-03 09:14:35,13167.24,Zomato Food,Food & Dining,Mobile Banking,Bill Payment,India,Kolkata,West Bengal,Samsung Galaxy S24,192.168.1.138,22,0
TXN-105184,CUST-1346,ACC-5976777081,Customer 346,2026-05-03 09:17:49,7618.31,Amazon India,Shopping,Internet Banking,Withdrawal,India,New Delhi,Delhi,MacBook Pro,223.189.43.52,24,0
TXN-105883,CUST-1021,ACC-7017956955,Customer 21,2026-05-03 09:26:58,31267.28,Offsite ATM Bangalore,ATM Cash Out,ATM,Withdrawal,India,Pune,Maharashtra,Samsung Galaxy S24,103.45.21.160,87,1
TXN-109026,CUST-1039,ACC-1248786714,Customer 39,2026-05-03 09:29:58,2132.71,Swiggy Delivery,Food & Dining,UPI,Purchase,India,Pune,Maharashtra,iPhone 15,192.168.1.165,24,0
TXN-100787,CUST-1066,ACC-9805294274,Customer 66,2026-05-03 09:35:00,8892.6,Amazon India,Shopping,ATM,Purchase,India,Ahmedabad,Gujarat,Android Tablet,49.206.12.32,3,0
TXN-108173,CUST-1323,ACC-2873548915,Customer 323,2026-05-03 09:38:40,9056.41,Uber India,Travel,ATM,Purchase,India,Ahmedabad,Gujarat,iPhone 15,49.206.12.62,17,0
TXN-108757,CUST-1078,ACC-3271782991,Customer 78,2026-05-03 09:41:22,2003.95,Reliance Digital,Electronics,UPI,Transfer,India,Chennai,Tamil Nadu,iPhone 15,49.206.12.108,7,0
TXN-100744,CUST-1201,ACC-2075321966,Customer 201,2026-05-03 09:50:51,468.16,Apollo Pharmacy,Healthcare,Mobile Banking,Withdrawal,India,Pune,Maharashtra,Samsung Galaxy S24,223.189.43.108,13,0
TXN-102668,CUST-1186,ACC-6928678489,Customer 186,2026-05-03 09:51:21,601.94,Reliance Digital,Electronics,POS,Withdrawal,India,Ahmedabad,Gujarat,MacBook Pro,192.168.1.153,7,0
TXN-107857,CUST-1203,ACC-4248149900,Customer 203,2026-05-03 09:54:11,1707.4,Swiggy Delivery,Food & Dining,UPI,Transfer,India,Ahmedabad,Gujarat,Android Tablet,103.45.21.2,24,0
TXN-104894,CUST-1032,ACC-6555540744,Customer 32,2026-05-03 09:58:26,1417.27,Uber India,Travel,UPI,Purchase,India,Bengaluru,Karnataka,Windows Desktop,49.206.12.213,18,0
TXN-101757,CUST-1149,ACC-8299146480,Customer 149,2026-05-03 10:04:37,6347.31,Taj Hotels,Hospitality,POS,Purchase,India,New Delhi,Delhi,Samsung Galaxy S24,49.206.12.188,14,0
TXN-109925,CUST-1205,ACC-8792122716,Customer 205,2026-05-03 10:06:05,6086.99,Amazon India,Shopping,UPI,Bill Payment,India,Pune,Maharashtra,Windows Desktop,49.206.12.12,4,0
TXN-100668,CUST-1385,ACC-4209700340,Customer 385,2026-05-03 10:21:53,7557.55,Amazon India,Shopping,Mobile Banking,Transfer,India,New Delhi,Delhi,iPhone 15,192.168.1.86,19,0
TXN-105558,CUST-1351,ACC-6797436140,Customer 351,2026-05-03 10:23:37,14870.74,Flipkart Retail,Shopping,POS,Withdrawal,India,Kolkata,West Bengal,Samsung Galaxy S24,192.168.1.24,6,0
TXN-102480,CUST-1239,ACC-6904897514,Customer 239,2026-05-03 10:30:08,7258.71,Apollo Pharmacy,Healthcare,ATM,Withdrawal,India,Bengaluru,Karnataka,Samsung Galaxy S24,192.168.1.34,1,0
TXN-106878,CUST-1237,ACC-4880176825,Customer 237,2026-05-03 10:36:09,492.01,DMart Supermarket,Groceries,UPI,Transfer,India,Mumbai,Maharashtra,MacBook Pro,103.45.21.161,23,0
TXN-103750,CUST-1152,ACC-9916336966,Customer 152,2026-05-03 10:41:50,11344.64,Taj Hotels,Hospitality,POS,Transfer,India,Hyderabad,Telangana,iPhone 15,49.206.12.19,24,0
TXN-105780,CUST-1228,ACC-5143889422,Customer 228,2026-05-03 10:42:25,3745.04,Swiggy Delivery,Food & Dining,UPI,Purchase,India,Bengaluru,Karnataka,Android Tablet,223.189.43.116,15,0
TXN-109243,CUST-1016,ACC-5993561321,Customer 16,2026-05-03 10:49:43,8488.67,Airtel Pay,Utilities,Internet Banking,Bill Payment,India,New Delhi,Delhi,Samsung Galaxy S24,192.168.1.72,6,0
TXN-100584,CUST-1358,ACC-9752058817,Customer 358,2026-05-03 10:53:41,3262.06,Uber India,Travel,UPI,Purchase,India,New Delhi,Delhi,Android Tablet,103.45.21.8,15,0
TXN-106303,CUST-1385,ACC-4209700340,Customer 385,2026-05-03 10:55:43,3103.95,Swiggy Delivery,Food & Dining,UPI,Transfer,India,New Delhi,Delhi,iPhone 15,103.45.21.111,28,0
TXN-103322,CUST-1254,ACC-7784217828,Customer 254,2026-05-03 11:05:29,131.39,Airtel Pay,Utilities,UPI,Transfer,India,Bengaluru,Karnataka,iPhone 15,223.189.43.91,18,0
TXN-103382,CUST-1042,ACC-6004182187,Customer 42,2026-05-03 11:10:17,2924.08,HDFC Home Loan,Financial Services,Internet Banking,Purchase,India,Kolkata,West Bengal,Samsung Galaxy S24,49.206.12.181,18,0
TXN-100814,CUST-1307,ACC-2507634128,Customer 307,2026-05-03 11:17:29,1294.13,Airtel Pay,Utilities,UPI,Purchase,India,Bengaluru,Karnataka,Samsung Galaxy S24,103.45.21.195,17,0
TXN-105175,CUST-1010,ACC-5710360983,Customer 10,2026-05-03 11:18:06,4283.87,Amazon India,Shopping,Mobile Banking,Transfer,India,New Delhi,Delhi,Android Tablet,103.45.21.182,11,0
TXN-101731,CUST-1400,ACC-6564731230,Customer 400,2026-05-03 11:18:52,780.39,Swiggy Delivery,Food & Dining,Internet Banking,Withdrawal,India,Ahmedabad,Gujarat,Android Tablet,103.45.21.67,29,0
TXN-100625,CUST-1383,ACC-5382302465,Customer 383,2026-05-03 11:22:41,3604.98,Flipkart Retail,Shopping,UPI,Transfer,India,Ahmedabad,Gujarat,iPhone 15,103.45.21.30,22,0
TXN-102288,CUST-1018,ACC-3727210979,Customer 18,2026-05-03 11:23:08,494.53,Flipkart Retail,Shopping,UPI,Transfer,India,Hyderabad,Telangana,Samsung Galaxy S24,192.168.1.124,11,0
TXN-101122,CUST-1280,ACC-6043349038,Customer 280,2026-05-03 11:32:40,7474.7,HDFC Home Loan,Financial Services,Internet Banking,Transfer,India,Mumbai,Maharashtra,Samsung Galaxy S24,49.206.12.198,22,0
TXN-109782,CUST-1091,ACC-4482238042,Customer 91,2026-05-03 11:37:47,1438.22,Airtel Pay,Utilities,UPI,Purchase,India,Kolkata,West Bengal,iPhone 15,223.189.43.42,15,0
TXN-101501,CUST-1217,ACC-2752306681,Customer 217,2026-05-03 11:47:29,130.47,Flipkart Retail,Shopping,UPI,Transfer,India,Hyderabad,Telangana,iPhone 15,103.45.21.182,18,0
TXN-108366,CUST-1106,ACC-4642197907,Customer 106,2026-05-03 11:58:08,11515.29,Airtel Pay,Utilities,Mobile Banking,Transfer,India,Chennai,Tamil Nadu,Android Tablet,223.189.43.78,2,0
TXN-103041,CUST-1190,ACC-1674555072,Customer 190,2026-05-03 12:09:00,2433.0,Flipkart Retail,Shopping,UPI,Transfer,India,Bengaluru,Karnataka,Android Tablet,192.168.1.15,19,0
TXN-101198,CUST-1070,ACC-3553440342,Customer 70,2026-05-03 12:12:59,82.04,Amazon India,Shopping,UPI,Purchase,India,Pune,Maharashtra,Windows Desktop,49.206.12.159,17,0
TXN-104418,CUST-1087,ACC-5931025271,Customer 87,2026-05-03 12:13:56,12842.4,DMart Supermarket,Groceries,UPI,Transfer,India,Bengaluru,Karnataka,iPhone 15,103.45.21.78,2,0
TXN-103918,CUST-1061,ACC-1251837136,Customer 61,2026-05-03 12:25:27,3060.13,Apollo Pharmacy,Healthcare,ATM,Transfer,India,Kolkata,West Bengal,iPhone 15,49.206.12.171,8,0
TXN-105739,CUST-1066,ACC-9805294274,Customer 66,2026-05-03 12:29:09,14937.58,Amazon India,Shopping,Mobile Banking,Purchase,India,Ahmedabad,Gujarat,Android Tablet,49.206.12.20,21,0
TXN-100934,CUST-1222,ACC-7475684019,Customer 222,2026-05-03 12:39:51,1012.48,Uber India,Travel,UPI,Purchase,India,Mumbai,Maharashtra,MacBook Pro,49.206.12.217,3,0
TXN-103221,CUST-1005,ACC-9703905715,Customer 5,2026-05-03 12:49:05,7163.29,DMart Supermarket,Groceries,UPI,Withdrawal,India,Hyderabad,Telangana,Android Tablet,49.206.12.28,4,0
TXN-104306,CUST-1292,ACC-6218484323,Customer 292,2026-05-03 12:55:11,2662.07,Uber India,Travel,UPI,Transfer,India,Ahmedabad,Gujarat,Samsung Galaxy S24,223.189.43.114,16,0
TXN-104965,CUST-1111,ACC-6197695041,Customer 111,2026-05-03 12:56:52,14077.55,Flipkart Retail,Shopping,UPI,Purchase,India,New Delhi,Delhi,Windows Desktop,223.189.43.224,29,0
TXN-105451,CUST-1095,ACC-9239688178,Customer 95,2026-05-03 13:18:29,14440.53,Zomato Food,Food & Dining,ATM,Purchase,India,New Delhi,Delhi,MacBook Pro,49.206.12.103,3,0
TXN-108862,CUST-1395,ACC-8728116828,Customer 395,2026-05-03 13:26:54,6528.22,Flipkart Retail,Shopping,ATM,Withdrawal,India,Kolkata,West Bengal,Windows Desktop,103.45.21.60,19,0
TXN-101687,CUST-1139,ACC-3294043548,Customer 139,2026-05-03 13:28:37,800.93,Taj Hotels,Hospitality,UPI,Transfer,India,Kolkata,West Bengal,Android Tablet,223.189.43.170,4,0
TXN-100697,CUST-1012,ACC-9256195745,Customer 12,2026-05-03 13:31:25,13351.22,Airtel Pay,Utilities,Mobile Banking,Bill Payment,India,Pune,Maharashtra,Android Tablet,192.168.1.55,26,0
TXN-103691,CUST-1084,ACC-5310195918,Customer 84,2026-05-03 13:31:32,4407.61,DMart Supermarket,Groceries,POS,Withdrawal,India,Bengaluru,Karnataka,MacBook Pro,103.45.21.111,18,0
TXN-105333,CUST-1228,ACC-5143889422,Customer 228,2026-05-03 13:39:34,7140.13,Amazon India,Shopping,Internet Banking,Bill Payment,India,Bengaluru,Karnataka,Android Tablet,103.45.21.81,4,0
TXN-106727,CUST-1169,ACC-6339955011,Customer 169,2026-05-03 13:41:55,10426.53,Uber India,Travel,Internet Banking,Bill Payment,India,New Delhi,Delhi,Windows Desktop,192.168.1.154,28,0
TXN-106117,CUST-1141,ACC-9018065507,Customer 141,2026-05-03 13:46:10,1314.75,Amazon India,Shopping,UPI,Purchase,India,Bengaluru,Karnataka,iPhone 15,192.168.1.86,29,0
TXN-100462,CUST-1308,ACC-2721355673,Customer 308,2026-05-03 13:48:12,3893.35,DMart Supermarket,Groceries,UPI,Purchase,India,Bengaluru,Karnataka,iPhone 15,49.206.12.159,8,0
TXN-107964,CUST-1082,ACC-7393195616,Customer 82,2026-05-03 13:51:40,353.21,Flipkart Retail,Shopping,POS,Purchase,India,Mumbai,Maharashtra,iPhone 15,103.45.21.100,22,0
TXN-107947,CUST-1184,ACC-9371430906,Customer 184,2026-05-03 13:52:40,1277.37,Reliance Digital,Electronics,UPI,Purchase,India,Pune,Maharashtra,Samsung Galaxy S24,192.168.1.112,14,0
TXN-100519,CUST-1354,ACC-9991312028,Customer 354,2026-05-03 13:58:00,989.52,Amazon India,Shopping,ATM,Purchase,India,Kolkata,West Bengal,Android Tablet,103.45.21.44,16,0
TXN-103494,CUST-1264,ACC-8083429496,Customer 264,2026-05-03 13:59:54,3800.72,Flipkart Retail,Shopping,ATM,Transfer,India,Pune,Maharashtra,Samsung Galaxy S24,49.206.12.162,11,0
TXN-100830,CUST-1043,ACC-3962958940,Customer 43,2026-05-03 14:03:13,76.53,DMart Supermarket,Groceries,UPI,Purchase,India,Chennai,Tamil Nadu,Windows Desktop,192.168.1.82,28,0
TXN-105937,CUST-1204,ACC-8093179263,Customer 204,2026-05-03 14:08:50,1804.44,Zomato Food,Food & Dining,UPI,Purchase,India,Chennai,Tamil Nadu,Samsung Galaxy S24,223.189.43.127,29,0
TXN-106532,CUST-1043,ACC-3962958940,Customer 43,2026-05-03 14:11:15,1986.49,Reliance Digital,Electronics,POS,Bill Payment,India,Chennai,Tamil Nadu,Windows Desktop,103.45.21.78,3,0
TXN-102637,CUST-1189,ACC-3686566602,Customer 189,2026-05-03 14:16:12,3922.93,HDFC Home Loan,Financial Services,UPI,Purchase,India,Chennai,Tamil Nadu,iPhone 15,49.206.12.51,14,0
TXN-107754,CUST-1185,ACC-8578226896,Customer 185,2026-05-03 14:17:50,2741.82,Taj Hotels,Hospitality,UPI,Purchase,India,Hyderabad,Telangana,Android Tablet,192.168.1.208,29,0
TXN-103899,CUST-1053,ACC-6816663775,Customer 53,2026-05-03 14:18:30,3439.08,Flipkart Retail,Shopping,ATM,Transfer,India,Kolkata,West Bengal,Windows Desktop,103.45.21.140,28,0
TXN-102382,CUST-1296,ACC-3036965074,Customer 296,2026-05-03 14:32:27,9779.97,HDFC Home Loan,Financial Services,Mobile Banking,Withdrawal,India,Pune,Maharashtra,iPhone 15,103.45.21.15,1,0
TXN-106882,CUST-1029,ACC-9573276057,Customer 29,2026-05-03 14:32:58,9101.68,Apollo Pharmacy,Healthcare,ATM,Purchase,India,Chennai,Tamil Nadu,Android Tablet,49.206.12.202,23,0
TXN-109919,CUST-1400,ACC-6564731230,Customer 400,2026-05-03 14:39:49,1675.99,Apollo Pharmacy,Healthcare,UPI,Purchase,India,Ahmedabad,Gujarat,Android Tablet,192.168.1.5,7,0
TXN-107105,CUST-1207,ACC-3878201524,Customer 207,2026-05-03 14:48:36,13581.59,Reliance Digital,Electronics,ATM,Bill Payment,India,Bengaluru,Karnataka,MacBook Pro,223.189.43.216,22,0
TXN-109123,CUST-1352,ACC-5028688786,Customer 352,2026-05-03 14:48:37,2836.14,Airtel Pay,Utilities,ATM,Transfer,India,Chennai,Tamil Nadu,Android Tablet,192.168.1.135,2,0
TXN-101399,CUST-1049,ACC-2419179580,Customer 49,2026-05-03 14:48:52,5018.12,Apollo Pharmacy,Healthcare,Internet Banking,Purchase,India,Hyderabad,Telangana,MacBook Pro,223.189.43.56,29,0
TXN-103893,CUST-1265,ACC-5454792171,Customer 265,2026-05-03 14:49:59,1281.68,Zomato Food,Food & Dining,UPI,Transfer,India,Ahmedabad,Gujarat,iPhone 15,223.189.43.121,8,0
TXN-105417,CUST-1140,ACC-1116402431,Customer 140,2026-05-03 14:50:06,446.15,Taj Hotels,Hospitality,UPI,Transfer,India,Kolkata,West Bengal,Samsung Galaxy S24,103.45.21.164,15,0
TXN-106249,CUST-1360,ACC-2879792991,Customer 360,2026-05-03 14:54:31,7575.44,Airtel Pay,Utilities,POS,Withdrawal,India,Kolkata,West Bengal,MacBook Pro,223.189.43.181,8,0
TXN-105546,CUST-1395,ACC-8728116828,Customer 395,2026-05-03 14:57:43,14187.14,Apollo Pharmacy,Healthcare,POS,Purchase,India,Kolkata,West Bengal,Windows Desktop,223.189.43.109,15,0
TXN-101113,CUST-1223,ACC-8413332538,Customer 223,2026-05-03 14:59:26,1386.89,Amazon India,Shopping,UPI,Purchase,India,Ahmedabad,Gujarat,Samsung Galaxy S24,49.206.12.241,2,0
TXN-101665,CUST-1304,ACC-2578662692,Customer 304,2026-05-03 15:00:36,1880.61,Swiggy Delivery,Food & Dining,Internet Banking,Withdrawal,India,Chennai,Tamil Nadu,Android Tablet,192.168.1.90,25,0
TXN-108950,CUST-1325,ACC-8044354825,Customer 325,2026-05-03 15:05:40,11111.6,Taj Hotels,Hospitality,Internet Banking,Withdrawal,India,Chennai,Tamil Nadu,iPhone 15,103.45.21.89,22,0
TXN-107655,CUST-1240,ACC-7576309274,Customer 240,2026-05-03 15:06:39,13397.79,Amazon India,Shopping,Mobile Banking,Bill Payment,India,Bengaluru,Karnataka,Samsung Galaxy S24,103.45.21.242,11,0
TXN-105192,CUST-1330,ACC-6246612046,Customer 330,2026-05-03 15:14:04,750.67,HDFC Home Loan,Financial Services,UPI,Purchase,India,Bengaluru,Karnataka,iPhone 15,49.206.12.53,7,0
TXN-106700,CUST-1390,ACC-2260326267,Customer 390,2026-05-03 15:18:43,1876.85,Flipkart Retail,Shopping,UPI,Purchase,India,Mumbai,Maharashtra,Samsung Galaxy S24,49.206.12.219,10,0
TXN-100611,CUST-1084,ACC-5310195918,Customer 84,2026-05-03 15:20:35,2197.99,Reliance Digital,Electronics,UPI,Purchase,India,Bengaluru,Karnataka,MacBook Pro,223.189.43.99,11,0
TXN-106331,CUST-1273,ACC-5170814022,Customer 273,2026-05-03 15:22:50,7135.66,Apollo Pharmacy,Healthcare,Mobile Banking,Withdrawal,India,Mumbai,Maharashtra,MacBook Pro,103.45.21.121,1,0
TXN-105668,CUST-1267,ACC-7243352390,Customer 267,2026-05-03 15:22:59,8735.8,HDFC Home Loan,Financial Services,Mobile Banking,Withdrawal,India,Kolkata,West Bengal,Android Tablet,49.206.12.239,16,0
TXN-101686,CUST-1243,ACC-1614685938,Customer 243,2026-05-03 15:25:03,204.33,Zomato Food,Food & Dining,Internet Banking,Purchase,India,Ahmedabad,Gujarat,MacBook Pro,103.45.21.183,15,0
TXN-101099,CUST-1100,ACC-2121910732,Customer 100,2026-05-03 15:27:20,2911.68,Reliance Digital,Electronics,UPI,Purchase,India,Chennai,Tamil Nadu,iPhone 15,49.206.12.236,8,0
TXN-106604,CUST-1184,ACC-9371430906,Customer 184,2026-05-03 15:43:07,7182.1,Reliance Digital,Electronics,POS,Withdrawal,India,Pune,Maharashtra,Samsung Galaxy S24,223.189.43.39,9,0
TXN-109764,CUST-1365,ACC-8048810275,Customer 365,2026-05-03 15:47:30,7836.99,Swiggy Delivery,Food & Dining,Mobile Banking,Bill Payment,India,New Delhi,Delhi,Android Tablet,223.189.43.68,26,0
TXN-100210,CUST-1162,ACC-8949781901,Customer 162,2026-05-03 16:00:05,1332.94,Airtel Pay,Utilities,UPI,Purchase,India,Bengaluru,Karnataka,Windows Desktop,103.45.21.203,15,0
TXN-101650,CUST-1055,ACC-4700855390,Customer 55,2026-05-03 16:03:34,2312.73,Zomato Food,Food & Dining,UPI,Purchase,India,Hyderabad,Telangana,Samsung Galaxy S24,49.206.12.42,2,0
TXN-106538,CUST-1183,ACC-3948284698,Customer 183,2026-05-03 16:05:41,1287.99,Swiggy Delivery,Food & Dining,Mobile Banking,Purchase,India,Bengaluru,Karnataka,Samsung Galaxy S24,103.45.21.163,1,0
TXN-104254,CUST-1351,ACC-6797436140,Customer 351,2026-05-03 16:17:38,2610.26,Zomato Food,Food & Dining,UPI,Transfer,India,Kolkata,West Bengal,Samsung Galaxy S24,192.168.1.135,5,0
TXN-107259,CUST-1093,ACC-2145921803,Customer 93,2026-05-03 16:20:05,4782.8,Flipkart Retail,Shopping,POS,Transfer,India,Pune,Maharashtra,Windows Desktop,49.206.12.137,23,0
TXN-106339,CUST-1290,ACC-7573691558,Customer 290,2026-05-03 16:22:40,1715.41,Apollo Pharmacy,Healthcare,UPI,Purchase,India,Ahmedabad,Gujarat,Android Tablet,49.206.12.196,21,0
TXN-107312,CUST-1008,ACC-6756332150,Customer 8,2026-05-03 16:23:23,1065.0,Reliance Digital,Electronics,UPI,Transfer,India,Bengaluru,Karnataka,Samsung Galaxy S24,103.45.21.201,27,0
TXN-109515,CUST-1352,ACC-5028688786,Customer 352,2026-05-03 16:23:59,6068.33,HDFC Home Loan,Financial Services,UPI,Withdrawal,India,Chennai,Tamil Nadu,Android Tablet,103.45.21.153,11,0
TXN-105840,CUST-1148,ACC-3875303857,Customer 148,2026-05-03 16:27:06,9999.4,Flipkart Retail,Shopping,UPI,Purchase,India,Hyderabad,Telangana,Windows Desktop,49.206.12.107,27,0
TXN-103423,CUST-1352,ACC-5028688786,Customer 352,2026-05-03 16:28:01,13097.0,Apollo Pharmacy,Healthcare,POS,Transfer,India,Chennai,Tamil Nadu,Android Tablet,103.45.21.242,23,0
TXN-105117,CUST-1266,ACC-1417436465,Customer 266,2026-05-03 16:34:00,5467.01,Airtel Pay,Utilities,Internet Banking,Transfer,India,Bengaluru,Karnataka,Windows Desktop,49.206.12.131,16,0
TXN-109294,CUST-1021,ACC-7017956955,Customer 21,2026-05-03 16:37:17,3194.59,Airtel Pay,Utilities,UPI,Transfer,India,Pune,Maharashtra,Samsung Galaxy S24,49.206.12.169,12,0
TXN-107677,CUST-1350,ACC-4750707607,Customer 350,2026-05-03 16:38:26,2559.81,Flipkart Retail,Shopping,UPI,Purchase,India,New Delhi,Delhi,iPhone 15,223.189.43.164,13,0
TXN-101853,CUST-1274,ACC-3424843951,Customer 274,2026-05-03 16:39:51,1627.5,HDFC Home Loan,Financial Services,UPI,Purchase,India,Pune,Maharashtra,Android Tablet,192.168.1.126,11,0
TXN-105552,CUST-1045,ACC-2939118223,Customer 45,2026-05-03 16:42:26,2526.19,Uber India,Travel,Mobile Banking,Bill Payment,India,Hyderabad,Telangana,Samsung Galaxy S24,192.168.1.224,6,0
TXN-104936,CUST-1099,ACC-7597996327,Customer 99,2026-05-03 16:50:59,196.95,Reliance Digital,Electronics,UPI,Purchase,India,Mumbai,Maharashtra,iPhone 15,103.45.21.22,4,0
TXN-108447,CUST-1246,ACC-7818568548,Customer 246,2026-05-03 16:51:17,3252.27,DMart Supermarket,Groceries,UPI,Transfer,India,Kolkata,West Bengal,MacBook Pro,49.206.12.238,8,0
TXN-109367,CUST-1166,ACC-8387664437,Customer 166,2026-05-03 16:53:39,1699.78,Zomato Food,Food & Dining,UPI,Withdrawal,India,Ahmedabad,Gujarat,Android Tablet,223.189.43.168,14,0
TXN-108756,CUST-1296,ACC-3036965074,Customer 296,2026-05-03 17:03:45,1031.29,Apollo Pharmacy,Healthcare,UPI,Purchase,India,Pune,Maharashtra,iPhone 15,192.168.1.42,12,0
TXN-107022,CUST-1291,ACC-7895255573,Customer 291,2026-05-03 17:05:18,3685.12,Taj Hotels,Hospitality,UPI,Bill Payment,India,Pune,Maharashtra,iPhone 15,192.168.1.201,13,0
TXN-101179,CUST-1271,ACC-2540492440,Customer 271,2026-05-03 17:06:04,1565.62,Uber India,Travel,UPI,Transfer,India,Kolkata,West Bengal,MacBook Pro,49.206.12.23,25,0
TXN-107452,CUST-1263,ACC-9861449701,Customer 263,2026-05-03 17:16:44,3185.43,Airtel Pay,Utilities,POS,Transfer,India,Ahmedabad,Gujarat,MacBook Pro,192.168.1.95,21,0
TXN-105530,CUST-1395,ACC-8728116828,Customer 395,2026-05-03 17:21:23,192.95,Uber India,Travel,POS,Withdrawal,India,Kolkata,West Bengal,Windows Desktop,49.206.12.27,13,0
TXN-103027,CUST-1051,ACC-3030106617,Customer 51,2026-05-03 17:25:15,3961.29,Reliance Digital,Electronics,ATM,Withdrawal,India,Ahmedabad,Gujarat,Windows Desktop,192.168.1.119,8,0
TXN-103353,CUST-1215,ACC-8293928340,Customer 215,2026-05-03 17:26:17,2108.19,Flipkart Retail,Shopping,UPI,Purchase,India,Pune,Maharashtra,iPhone 15,192.168.1.93,7,0
TXN-103933,CUST-1080,ACC-5962610986,Customer 80,2026-05-03 17:28:48,11563.36,Zomato Food,Food & Dining,Internet Banking,Bill Payment,India,Chennai,Tamil Nadu,Android Tablet,192.168.1.128,7,0
TXN-100412,CUST-1195,ACC-5010075517,Customer 195,2026-05-03 17:31:59,7015.23,Airtel Pay,Utilities,ATM,Transfer,India,Kolkata,West Bengal,iPhone 15,223.189.43.30,25,0
TXN-104305,CUST-1228,ACC-5143889422,Customer 228,2026-05-03 17:37:13,1056.34,Flipkart Retail,Shopping,UPI,Withdrawal,India,Bengaluru,Karnataka,Android Tablet,192.168.1.246,16,0
TXN-101140,CUST-1031,ACC-8519962896,Customer 31,2026-05-03 17:39:27,5196.8,Apollo Pharmacy,Healthcare,Internet Banking,Purchase,India,New Delhi,Delhi,iPhone 15,223.189.43.51,14,0
TXN-108602,CUST-1136,ACC-6467215542,Customer 136,2026-05-03 17:48:02,3519.58,Flipkart Retail,Shopping,UPI,Transfer,India,Ahmedabad,Gujarat,iPhone 15,223.189.43.82,12,0
